,log return
2023-05-08,-0.00040337605426282437
2023-05-09,-0.010021026729597256
2023-05-10,0.010366787594268326
2023-05-11,0.0010942104616879901
2023-05-12,-0.0054322727499170964
2023-05-15,-0.0029016933166936282
2023-05-16,0.0
2023-05-17,0.003596845053286783
2023-05-18,0.013573550494152738
2023-05-19,0.0006282083213255559
2023-05-22,-0.005495785499142175
2023-05-23,-0.0152711623453525
2023-05-24,0.0016310166811878072
2023-05-25,0.0066698064262066285
2023-05-26,0.014006195217690833
2023-05-30,0.010603343583498213
2023-05-31,-0.0002821807005905883
2023-06-01,0.015895549022977833
2023-06-02,0.004764027887089236
2023-06-05,-0.007599994029849582
2023-06-06,-0.00206222044685913
2023-06-07,-0.007786899519298882
2023-06-08,0.015347049744793805
2023-06-09,0.0021573355931523027
2023-06-12,0.01551776897928217
2023-06-13,-0.0026150968251689765
2023-06-14,0.0034854183138890117
2023-06-15,0.011136424828303708
2023-06-16,-0.005877341907899116
2023-06-20,0.00048674124195766404
2023-06-21,-0.0056915382427802095
2023-06-22,0.0163901882099436
2023-06-23,-0.0017128088868421016
2023-06-26,-0.007581603874688339
2023-06-27,0.01494686907263289
2023-06-28,0.006307873643446248
2023-06-29,0.0017950003932110231
2023-06-30,0.022839585868043473
2023-07-03,-0.007815078107869737
2023-07-05,-0.005888886537757819
2023-07-06,0.0025057782635759325
2023-07-07,-0.005908658882922033
2023-07-10,-0.010915220098841546
2023-07-11,-0.0028140338684577125
2023-07-12,0.008945389875012812
2023-07-13,0.004049422862701513
2023-07-14,0.0007868922635774437
2023-07-17,0.017157514405283344
2023-07-18,-0.0013410732380388151
2023-07-19,0.007046762829768565
2023-07-20,-0.010148687111528406
2023-07-21,-0.006180674482829549
2023-07-24,0.004211069907307651
2023-07-25,0.0045033949137250106
2023-07-26,0.004534708282579258
2023-07-27,-0.006602604136573771
2023-07-28,0.013417534144515849
2023-07-31,0.0031609719627922754
2023-08-01,-0.004285130537051125
2023-08-02,-0.01561121822440254
2023-08-03,-0.007348634088286234
2023-08-04,-0.049211137484954925
2023-08-07,-0.017404360294726445
2023-08-08,0.0052976551307056235
2023-08-09,-0.00899480544070262
2023-08-10,-0.0012354272262681374
2023-08-11,0.00033765443907810255
2023-08-14,0.009349321097870079
2023-08-15,-0.011263683498461172
2023-08-16,-0.004971339755653827
2023-08-17,-0.014662056153679635
2023-08-18,0.0028121648102413487
2023-08-21,0.007706991997504505
2023-08-22,0.007873849857854704
2023-08-23,0.021711307144996694
2023-08-24,-0.026518932522482684
2023-08-25,0.012563868971417513
2023-08-28,0.008807157233227258
2023-08-29,0.021575956094244318
2023-08-30,0.01899078611410457
2023-08-31,0.0011717165234378915
2023-09-01,0.008427671812186819
2023-09-05,0.001265920567534677
2023-09-06,-0.036449587248730334
2023-09-07,-0.029685639951932397
2023-09-08,0.0034855530792011788
2023-09-11,0.006600713101545418
2023-09-12,-0.017207772464514357
2023-09-13,-0.011925479844244654
2023-09-14,0.00874402320869442
2023-09-15,-0.004162594857667944
2023-09-18,0.016771930761971338
2023-09-19,0.006161749027212462
2023-09-20,-0.02019463528296455
2023-09-21,-0.00892924179119698
2023-09-22,0.004932238669495136
2023-09-25,0.007353349588345339
2023-09-26,-0.02367649342223248
2023-09-27,-0.008937275296887946
2023-09-28,0.001524392470742218
2023-09-29,0.003041831286176035
2023-10-02,0.014726684358737094
2023-10-03,-0.007800238849167323
2023-10-04,0.0072819337910486484
2023-10-05,0.007172364051288687
2023-10-06,0.01464260372841646
2023-10-09,0.008415733123735685
2023-10-10,-0.003357937553904397
2023-10-11,0.007873186293534194
2023-10-12,0.005048334898309936
2023-10-13,-0.01034599087075303
2023-10-16,-0.0007273040013844313
2023-10-17,-0.008823536132665606
2023-10-18,-0.007422195666730011
2023-10-19,-0.002163464326004567
2023-10-20,-0.014813273585581831
2023-10-23,0.0006935948359675092
2023-10-24,0.002540319242716533
2023-10-25,-0.013583374599393188
2023-10-26,-0.024913310912048008
2023-10-27,0.00793753128363136
2023-10-30,0.01223030597178355
2023-10-31,0.002814856840706598
2023-11-01,0.018565079403396616
2023-11-02,0.02048206104086213
2023-11-03,-0.005194550628889012
2023-11-06,0.014499503135050907
2023-11-07,0.014347374299403378
2023-11-08,0.005867589668956764
2023-11-09,-0.0026278194213336364
2023-11-10,0.022954416731393274
2023-11-13,-0.00862053644577626
2023-11-14,0.01418462089162405
2023-11-15,0.003036240163656411
2023-11-16,0.009001461691823346
2023-11-17,-0.00010532855203459222
2023-11-20,0.00923532014744032
2023-11-21,-0.004239735144462238
2023-11-22,0.0035083435550363746
2023-11-24,-0.007029038931720776
2023-11-27,-0.0009480328380574039
2023-11-28,0.003209011563264529
2023-11-29,-0.005424264004324365
2023-11-30,0.0030579385596732267
2023-12-01,0.006768448849685843
2023-12-04,-0.00950973843521609
2023-12-05,0.02084434088387101
2023-12-06,-0.005703067387774689
2023-12-07,0.010088192183142866
2023-12-08,0.007384906243587284
2023-12-11,-0.01301155108164658
2023-12-12,0.007889023601732431
2023-12-13,0.01655371012446688
2023-12-14,0.0007574164048187955
2023-12-15,-0.002729512943320295
2023-12-18,-0.00853955956826055
2023-12-19,0.005345735061409506
2023-12-20,-0.010771793453769761
2023-12-21,-0.000770251821752891
2023-12-22,-0.005562839088673918
2023-12-26,-0.0028450957471966645
2023-12-27,0.0005179288566815244
2023-12-28,0.0022238751778629728
2023-12-29,-0.005439014472844968
2024-01-02,-0.0364426380026785
2024-01-03,-0.007515747365755976
2024-01-04,-0.012781513709223502
2024-01-05,-0.004021183970905217
2024-01-08,0.023887408426060727
2024-01-09,-0.002265891367037878
2024-01-10,0.005655337671325791
2024-01-11,-0.003227858486378292
2024-01-12,0.0017766569966193699
2024-01-16,-0.012393744609713118
2024-01-17,-0.005186954103514515
2024-01-18,0.032051689047312745
2024-01-19,0.015413554317986617
2024-01-22,0.012089842736577257
2024-01-23,0.006631284566564906
2024-01-24,-0.0034900243507465034
2024-01-25,-0.001698137213638443
2024-01-26,-0.009053596250311234
2024-01-29,-0.0035923585010526607
2024-01-30,-0.019433390971868893
2024-01-31,-0.019547451145556515
2024-02-01,0.013252283896213442
2024-02-02,-0.005419545072941736
2024-02-05,0.009798258336594893
2024-02-06,0.008594859422667677
2024-02-07,0.0005809324776673856
2024-02-08,-0.005771352249589325
2024-02-09,0.004085595134162695
2024-02-12,-0.009042663536615073
2024-02-13,-0.011338430673214276
2024-02-14,-0.004821291580027842
2024-02-15,-0.0015762090472953138
2024-02-16,-0.00846592414814692
2024-02-20,-0.004122381900423418
2024-02-21,0.004177447426301665
2024-02-22,0.011181125700053765
2024-02-23,-0.010084922616403764
2024-02-26,-0.007479211320198888
2024-02-27,0.00808170815811173
2024-02-28,-0.006647514954975504
2024-02-29,-0.0036999996719714037
2024-03-01,-0.006048515099712823
2024-03-04,-0.025708938339834165
2024-03-05,-0.028853362757154354
2024-03-06,-0.0058955538294345545
2024-03-07,-0.0007097714270298668
2024-03-08,0.010184759307505127
2024-03-11,0.011762119610899008
2024-03-12,0.0027746774727359447
2024-03-13,-0.012196654911802239
2024-03-14,0.010867999161356674
2024-03-15,-0.0021989407455946792
2024-03-18,0.006352210784237806
2024-03-19,0.013493535782206115
2024-03-20,0.014602143944446989
2024-03-21,-0.04171564945873047
2024-03-22,0.005296376163708795
2024-03-25,-0.008335145890406653
2024-03-26,-0.006694858313849704
2024-03-27,0.02099063773173026
2024-03-28,-0.0106152347379615
2024-04-01,-0.008491643813437085
2024-04-02,-0.007023508719872
2024-04-03,0.004786024501802414
2024-04-04,-0.0049044960871604155
2024-04-05,0.00449181000604518
2024-04-08,-0.006685749869397363
2024-04-09,0.00721641869975639
2024-04-10,-0.011201780379661847
2024-04-11,0.04236080310420659
2024-04-12,0.008589789302903411
2024-04-15,-0.02210617379850767
2024-04-16,-0.01935329751135532
2024-04-17,-0.00818091227885631
2024-04-18,-0.005730569361027613
2024-04-19,-0.012287766167515419
2024-04-22,0.005077830884698698
2024-04-23,0.006371395996145804
2024-04-24,0.012622286101403877
2024-04-25,0.005134108234528753
2024-04-26,-0.0034789234402100217
2024-04-29,0.024505242416154448
2024-04-30,-0.018439735698653884
2024-05-01,-0.00606550671750057
2024-05-02,0.021792732703255813
2024-05-03,0.05809541277351636
2024-05-06,-0.009148319340801254
2024-05-07,0.0037898977934074296
2024-05-08,0.001862444899801234
2024-05-09,0.009964312895187438
2024-05-10,-0.006914042352912226
2024-05-13,0.017491687146120153
2024-05-14,0.00615436085448265
2024-05-15,0.012143969776804516
2024-05-16,0.0006323950371224414
2024-05-17,0.0001579350585661345
2024-05-20,0.006143231020230612
2024-05-21,0.006833776945636209
2024-05-22,-0.007566826083492596
2024-05-23,-0.02128304641890325
2024-05-24,0.01645198925669063
2024-05-28,5.277087139769675e-05
2024-05-29,0.0015776306485138815
2024-05-30,0.005241454941599057
2024-05-31,0.005006110218210186
2024-06-03,0.009216034316523437
2024-06-04,0.0016479841623619803
2024-06-05,0.007790342423144677
2024-06-06,-0.00712177210295457
2024-06-07,0.012315975988937432
2024-06-10,-0.019333554772433058
2024-06-11,0.0701313793441919
2024-06-12,0.02817768757137931
2024-06-13,0.005476084912835394
2024-06-14,-0.008201822685765928
2024-06-17,0.01948052221586581
2024-06-18,-0.011045390398570134
2024-06-20,-0.02174765914211257
2024-06-21,-0.010499314081210718
2024-06-24,0.0031278232916852563
2024-06-25,0.0044581404064262045
2024-06-26,0.01979598338641585
2024-06-27,0.003978003700478446
2024-06-28,-0.016387710381006858
2024-07-01,0.02868923452383045
2024-07-02,0.016109290795304574
2024-07-03,0.005794350746999528
2024-07-05,0.021389979606492564
2024-07-08,0.006517489804202892
2024-07-09,0.003767775610622582
2024-07-10,0.0186290310351764
2024-07-11,-0.023494614200384976
2024-07-12,0.012966357736883743
2024-07-15,0.016604707316106984
2024-07-16,0.0017902137516750958
2024-07-17,-0.025621332440084476
2024-07-18,-0.020748665852172426
2024-07-19,0.0005798400294993827
2024-07-22,-0.0015615204974260847
2024-07-23,0.0046772654362977175
2024-07-24,-0.02917587083937127
2024-07-25,-0.0048160022248965656
2024-07-26,0.0021585793798583317
2024-07-29,0.0012837973676699545
2024-07-30,0.002562801438357863
2024-07-31,0.014879581226529078
2024-08-01,-0.01689267786378792
2024-08-02,0.00684586484690865
2024-08-05,-0.04936563793364337
2024-08-06,-0.00979604203187069
2024-08-07,0.012420765724187996
2024-08-08,0.01649660999759695
2024-08-09,0.013642337632497272
2024-08-12,0.007104605371888142
2024-08-13,0.017046967937594235
2024-08-14,0.002031598007305458
2024-08-15,0.013439795137420961
2024-08-16,0.005901163853897423
2024-08-19,-0.0007081041789433644
2024-08-20,0.0027409286465810527
2024-08-21,-0.00048568572693849873
2024-08-22,-0.00829411732900732
2024-08-23,0.010235581912194125
2024-08-26,0.0014976759598188815
2024-08-27,0.0037347427017460433
2024-08-28,-0.006776418656597727
2024-08-29,0.014465025410307758
2024-08-30,-0.0034439409620855123
2024-09-03,-0.027582034210952018
2024-09-04,-0.008656183226600955
2024-09-05,0.0069039120909641614
2024-09-06,-0.007039742785063666
2024-09-09,0.0004075062710480879
2024-09-10,-0.0036279818621193943
2024-09-11,0.011518578836805567
2024-09-12,0.0004939106749664769
2024-09-13,-0.0012127996119899612
2024-09-16,-0.028168212438702215
2024-09-17,0.0021702149592626157
2024-09-18,0.017829831012276157
2024-09-19,0.036395158857175904
2024-09-20,-0.0029316813124075883
2024-09-23,-0.0076099940830285494
2024-09-24,0.003966196125607677
2024-09-25,-0.004407729027269658
2024-09-26,0.005067280035864502
2024-09-27,0.0011858539694110132
2024-09-30,0.022614416974215977
2024-10-01,-0.029574585904344704
2024-10-02,0.002516563075900602
2024-10-03,-0.004906682014723407
2024-10-04,0.004994858066733642
2024-10-07,-0.02278859891990342
2024-10-08,0.018236779125796736
2024-10-09,0.01656056938693557
2024-10-10,-0.0021807020505503877
2024-10-11,-0.006526640691534804
2024-10-14,0.016345563919137326
2024-10-15,0.0109643681761918
2024-10-16,-0.008891290751002466
2024-10-17,0.0015950636272359852
2024-10-18,0.012201820497484262
2024-10-21,0.006277974250688842
2024-10-22,-0.002625024196017839
2024-10-23,-0.02186023902871368
2024-10-24,-0.0008236668366611513
2024-10-25,0.0036363933940667375
2024-10-28,0.00856265605942488
2024-10-29,0.001156193576930197
2024-10-30,-0.015395889619691561
2024-10-31,-0.018377184910187996
2024-11-01,-0.013368522607684242
2024-11-04,-0.0040458506050856415
2024-11-05,0.006465320924628079
2024-11-06,-0.0032723625930120956
2024-11-07,0.02114690893849477
2024-11-08,-0.0011888228822324782
2024-11-11,-0.012101531302571149
2024-11-12,0.0
2024-11-13,0.003961340726112201
2024-11-14,0.013676427079299756
2024-11-15,-0.014209782348468139
2024-11-18,0.01333304994559333
2024-11-19,0.0011396157466625014
2024-11-20,0.0031490875157576584
2024-11-21,-0.0020983118095766946
2024-11-22,0.005890203242377428
2024-11-25,0.012966437902475812
2024-11-26,0.00936043805364459
2024-11-27,-0.0005531123449350674
2024-11-29,0.010163923814635096
2024-12-02,0.009477444349920887
2024-12-03,0.012691034855362434
2024-12-04,0.0014824697102612135
2024-12-05,0.00012348208120873777
2024-12-06,-0.0008231861454957576
2024-12-09,0.01597278934775061
2024-12-10,0.004125246784980742
2024-12-11,-0.005179451579852003
2024-12-12,0.005946048114329849
2024-12-13,0.0006853230245617479
2024-12-16,0.011659448042268787
2024-12-17,0.009672632307345554
2024-12-18,-0.02165451952123476
2024-12-19,0.006990219865292301
2024-12-20,0.018640993730636515
2024-12-23,0.0030602446169344065
2024-12-24,0.01141259665301568
2024-12-26,0.0031707086222386126
2024-12-27,-0.013330550614687695
2024-12-30,-0.01335211384088333
2024-12-31,-0.007082896837447056
2025-01-02,-0.026586210784032085
2025-01-03,-0.002011505726320049
2025-01-06,0.00671637533317459
2025-01-07,-0.011453089516603522
2025-01-08,0.0020209201818137887
2025-01-10,-0.024398977231404485
2025-01-13,-0.010398045921389152
2025-01-14,-0.004789573821754948
2025-01-15,0.019484732241861133
2025-01-16,-0.04123882999012096
2025-01-17,0.007506984902950754
2025-01-21,-0.03243624709178038
2025-01-22,0.005330640517407009
2025-01-23,-0.0007596845483829761
2025-01-24,-0.003942348971352075
2025-01-27,0.03128575899488104
2025-01-28,0.035892052158562164
2025-01-29,0.004606184498609191
2025-01-30,-0.007422292718651752
2025-01-31,-0.006714557627923389
2025-02-03,-0.03444240082847232
2025-02-04,0.02079030004340246
2025-02-05,-0.0014185722272181526
2025-02-06,0.0032210325345983335
2025-02-07,-0.024260651424094306
2025-02-10,0.0011866721627969126
2025-02-11,0.021596827539519713
2025-02-12,0.018105290857913178
2025-02-13,0.019482254180378637
2025-02-14,0.012630506825246144
2025-02-18,-0.0005316395030391844
2025-02-19,0.0016348152823846033
2025-02-20,0.003912873750785833
2025-02-21,-0.0011396819437307112
2025-02-24,0.006292521115498759
2025-02-25,-0.00024290221370098827
2025-02-26,-0.02741242223505759
2025-02-27,-0.012812641569737163
2025-02-28,0.018951168699580183
2025-03-03,-0.015879594879338637
2025-03-04,-0.008861605915058862
2025-03-05,-0.0008055957397364676
2025-03-06,-0.001740708014752158
2025-03-07,0.015767610675535417
2025-03-10,-0.04969413155181917
2025-03-11,-0.029623889025018828
2025-03-12,-0.017633190150835046
2025-03-13,-0.03422271635173199
2025-03-14,0.018007462482224464
2025-03-17,0.002386070684561593
2025-03-18,-0.00614026484512594
2025-03-19,0.011917863722647894
2025-03-20,-0.005310358229997269
2025-03-21,0.0192895473294916
2025-03-24,0.011207340623392592
2025-03-25,0.013589201690468958
2025-03-26,-0.009971366623139497
2025-03-27,0.010418320079936597
2025-03-28,-0.02694007574937298
2025-03-31,0.019226602799953564
2025-04-01,0.004760582090394603
2025-04-02,0.003131424661602211
2025-04-03,-0.09701341539112458
2025-04-04,-0.07568020285383666
2025-04-07,-0.037425944633356655
2025-04-08,-0.051102012116553935
2025-04-09,0.14261757983773518
2025-04-10,-0.043318766741113346
2025-04-11,0.039792247300101384
2025-04-14,0.021814363470558026
2025-04-15,-0.0018782257100493861
2025-04-16,-0.039711494682613896
2025-04-17,0.013853189838727168
2025-04-21,-0.019583250230122043
2025-04-22,0.033497690943422094
2025-04-23,0.02404027017405486
2025-04-24,0.018258450714242275
2025-04-25,0.004357652325780252
2025-04-28,0.004101025382888895
2025-04-29,0.005078907896642737
2025-04-30,0.006089047804380452
2025-05-01,0.003851446517865031
2025-05-02,-0.038077521816382055
2025-05-05,-0.03196405584289274
2025-05-06,-0.0019123844037805251
2025-05-07,-0.011450149230458674
2025-05-08,0.006298672082177023
2025-05-09,0.005252220188113187
2025-05-12,0.06123268352680133
2025-05-13,0.010101056215818433
2025-05-14,-0.0028217831561660077
2025-05-15,-0.004153052704613105
2025-05-16,-0.0008990293659761774
2025-05-19,-0.011808522701296861
2025-05-20,-0.009238802480674083
2025-05-21,-0.023329144395148625
2025-05-22,-0.0036188576331059774
2025-05-23,-0.03071095048956623
2025-05-27,0.02498354854169106
2025-05-28,0.00104828732303026
2025-05-29,-0.002347793298986658
2025-05-30,0.004491066900633698
2025-06-02,0.004223038592199533
2025-06-03,0.007753672262589979
2025-06-04,-0.002216203487944864
2025-06-05,-0.010856438829481212
2025-06-06,0.01626524565909584
2025-06-09,-0.012186486627925944
2025-06-10,0.006037726636299317
2025-06-11,-0.01938030982419538
2025-06-12,0.0021106894117195567
2025-06-13,-0.013901381409216582
2025-06-16,0.009978032131971447
2025-06-17,-0.014109811963743587
2025-06-18,0.004793242131453152
2025-06-20,0.022235412523977576
2025-06-23,0.0024845808381479544
2025-06-24,-0.005973168407372299
2025-06-25,0.006270873324914723
2025-06-26,-0.0027822857556903716
2025-06-27,0.0003980088949820225
2025-06-30,0.020136061766974515
2025-07-01,0.012833452642264409
2025-07-02,0.021987220737205337
2025-07-03,0.0052114546359404825
2025-07-07,-0.01700167510697276
2025-07-08,0.00028579759973666486
2025-07-09,0.005366271415913139
2025-07-10,0.0059969334396774284
2025-07-11,-0.005902267935020674
2025-07-14,-0.01210169433492717
2025-07-15,0.0023460715289745234
2025-07-16,0.0050087134979031256
2025-07-17,-0.0006664390568958011
2025-07-18,0.00550807738367113
2025-07-21,0.006136992592796734
2025-07-22,0.008995608062564086
2025-07-23,-0.0011667041677289938
2025-07-24,-0.001822921241873524
2025-07-25,0.0005613299242606824
2025-07-28,0.0007945711497307053
2025-07-29,-0.013072742970519372
2025-07-30,-0.0105635130005587
2025-07-31,-0.007104750713967717
2025-08-01,-0.025321517440465572
2025-08-04,0.004781509365661584
2025-08-05,-0.0021168961182062526
2025-08-06,0.04965344618378292
2025-08-07,0.03129864057229203
2025-08-08,0.04148535739201776
2025-08-11,-0.00837237647261632
2025-08-12,0.010813758371364397
2025-08-13,0.015897437361664515
2025-08-14,-0.002360009613884975
2025-08-15,-0.005125269260025916
2025-08-18,-0.003027098981898543
2025-08-19,-0.001430291785831238
2025-08-20,-0.01993191816954049
2025-08-21,-0.00492334850628289
2025-08-22,0.012636557853807327
2025-08-25,-0.0026378418247804086
2025-08-26,0.0094202286822618
2025-08-27,0.005132719840409774
2025-08-28,0.008940749184059526
2025-08-29,-0.0018076343154580796
2025-09-02,-0.010479434881734952
2025-09-03,0.0373823332188683
2025-09-04,0.00547826662608221
2025-09-05,-0.00037541330898129005
2025-09-08,-0.00758004513282915
2025-09-09,-0.0149506219450665
2025-09-10,-0.032791271045805905
2025-09-11,0.014185276809186579
2025-09-12,0.017410496957209892
2025-09-15,0.011173249798929598
2025-09-16,0.006107248126145962
2025-09-17,0.003521013968839509
2025-09-18,-0.004655392669439339
2025-09-19,0.03153058391446455
2025-09-22,0.042192900302590174
2025-09-23,-0.006464105813548765
2025-09-24,-0.00836725849202465
2025-09-25,0.01791159235712427
2025-09-26,-0.005504221127631377
2025-09-29,-0.0040401127374681736
2025-09-30,0.0007858061820065801
2025-10-01,0.0032151674950933427
2025-10-02,0.006555096245001334
2025-10-03,0.0034553030219053762
2025-10-06,-0.005168026032186899
2025-10-07,-0.0008183005676312295
2025-10-08,0.0061414329738929815
2025-10-09,-0.01570052856314726
2025-10-10,-0.035132010240949876
2025-10-13,0.009697188915848344
2025-10-14,0.00044404353368307243
2025-10-15,0.006316543897858392
2025-10-16,-0.00760886043856255
2025-10-17,0.01937056750233797
2025-10-20,0.03868097494530444
2025-10-21,0.0020188933418115364
2025-10-22,-0.016576702058946933
2025-10-23,0.004362523603168023
2025-10-24,0.012404640585310558
2025-10-27,0.022535316635468854
2025-10-28,0.0007065606505676427
2025-10-29,0.0025988547161788934
2025-10-30,0.006283446827328092
2025-10-31,-0.003802262344922466
2025-11-03,-0.004894215035782787
2025-11-04,0.003672905070218473
2025-11-05,0.00037029605711407865
2025-11-06,-0.0013707015250657905
2025-11-07,-0.004830527423589156
2025-11-10,0.004538407434672484
2025-11-11,0.02137110593244862
2025-11-12,-0.006487791833362907
2025-11-13,-0.0019032501358421112
2025-11-14,-0.0019804359095259394
2025-11-17,-0.018338265985077234
2025-11-18,-7.469497556412872e-05
2025-11-19,0.004179013490990589
2025-11-20,-0.008638599469070626
2025-11-21,0.01948949882234899
2025-11-24,0.01618582582601152
2025-11-25,0.003798202195763628
2025-11-26,0.00209182590417099
2025-11-28,0.004672952133414649
2025-12-01,0.015126209461309542
2025-12-02,0.010855683796743168
2025-12-03,-0.007153633631999635
2025-12-04,-0.012215793279375341
2025-12-05,-0.006863570983802831
2025-12-08,-0.003197560218945108
2025-12-09,-0.0025582890023414006
2025-12-10,0.005755849221286536
2025-12-11,-0.0026939160410902646
2025-12-12,0.0008988517870461178
2025-12-15,-0.015098445975886323
2025-12-16,0.0018224589395023538
2025-12-17,-0.010138194827446007
2025-12-18,0.001286685099730744
2025-12-19,0.005422726861126484
2025-12-22,-0.009915011500959322
2025-12-23,0.005116613877828172
2025-12-24,0.0053096944255422995
2025-12-26,-0.0014984751785940306
2025-12-29,0.0013159470067161956
2025-12-30,-0.0024870835251959533
2025-12-31,-0.004477611054965066
2026-01-02,-0.003131421666977736
2026-01-05,-0.013933738517613961
2026-01-06,-0.018504465279846907
2026-01-07,-0.007767566996107173
2026-01-08,-0.004967425592754203
2026-01-09,0.0012730846985475868
2026-01-12,0.0033871074933367975
2026-01-13,0.003069147713342097
2026-01-14,-0.004184101371076401
2026-01-15,-0.006754637533752875
2026-01-16,-0.010433311478838362
2026-01-20,-0.035166801688047915
2026-01-21,0.003843435636429064
2026-01-22,0.002822624697434856
2026-01-23,-0.001249069268077672
2026-01-26,0.029280086238765112
2026-01-27,0.011135349261250545
2026-01-28,-0.007110666301096413
2026-01-29,0.00714945879943628
2026-01-30,0.004635379456155208
2026-02-02,0.039779426403429755
2026-02-03,-0.0019648412969745957
2026-02-04,0.0256803727265563
2026-02-05,-0.0020998540074744607
2026-02-06,0.007977885766246336
2026-02-09,-0.011729030888589332
2026-02-10,-0.0034287922059860762
2026-02-11,0.006628114685600525
2026-02-12,-0.051274148572826785
2026-02-13,-0.022995784787441406
2026-02-17,0.03117677762588167
2026-02-18,0.0017795329116435036
2026-02-19,-0.0143641415256223
2026-02-20,0.015233748038497256
2026-02-23,0.006029131859271349
2026-02-24,0.022143949447182894
2026-02-25,0.007650516806739749
2026-02-26,-0.004678537445938535
2026-02-27,-0.03265801167898957
2026-03-02,0.0020420069532886102
2026-03-03,-0.0036709834343797076
2026-03-04,-0.004674457034245198
2026-03-05,-0.008530800875914566
2026-03-06,-0.01093209183794695
2026-03-09,0.009355669758880348
2026-03-10,0.00364879782998301
2026-03-11,-7.663911620952738e-05
2026-03-12,-0.019552680241045003
2026-03-13,-0.022298700096560726
2026-03-16,0.01073701886028607
2026-03-17,0.005561550258065924
2026-03-18,-0.01701845346996249
2026-03-19,-0.003928630867926254
2026-03-20,-0.0039038230355726406
2026-03-23,0.014014804238242614
2026-03-24,0.0005962431159833461
2026-03-25,0.0038868717408098437
2026-03-26,0.001068245142811088
2026-03-27,-0.01630523602902272
2026-03-30,-0.008760115500651625
2026-03-31,0.028617869316112193
2026-04-01,0.0072239786626750405
2026-04-02,0.0011337828774017462
2026-04-06,0.011422429939559263
2026-04-07,-0.02092349539479067
2026-04-08,0.021078040151454248
2026-04-09,0.006122572068527736
2026-04-10,-3.8310259802688224e-05
2026-04-13,-0.004926113418270593
2026-04-14,-0.0014285879140919877
2026-04-15,0.02894009378924964
2026-04-16,-0.011437751311164823
2026-04-17,0.02559972274868711
2026-04-20,0.010381395006123128
2026-04-21,-0.02551963105392037
2026-04-22,0.025959108321062463
2026-04-23,0.000951259658793847
2026-04-24,-0.008705431236900629
2026-04-27,-0.01280954755535656
2026-04-28,0.01151746361085137
